Student_ID,Department,Level,Gender,Age,State_of_Origin,First_Name,Last_Name,Email,Phone_Number,Session,Semester,Course_Code,Course_Title,Credit_Unit,Attendance_Rate,CA_Score,Exam_Score,Total_Score,Grade,GP
F/ND/23/75228,Business Administration,ND1,Female,23,Ekiti,Sarah,Abiola,sarah.abiola@yabatech.edu.ng,360.734.7816x428,2024/2025,1st Semester,BAM 101,Intro to Business Admin,3,50,18,43,61,BC,3.0
F/ND/23/75228,Business Administration,ND1,Female,23,Ekiti,Sarah,Abiola,sarah.abiola@yabatech.edu.ng,360.734.7816x428,2024/2025,1st Semester,ECO 101,Intro to Economics,2,45,8,20,28,F,0.0
F/ND/23/75228,Business Administration,ND1,Female,23,Ekiti,Sarah,Abiola,sarah.abiola@yabatech.edu.ng,360.734.7816x428,2024/2025,1st Semester,ACC 111,Intro to Accounting,3,30,8,18,26,F,0.0
P/HN/23/72083,Business Administration,HND1,Female,23,Zamfara,Stephen,Oyekan,stephen.oyekan@yabatech.edu.ng,001-516-553-1705x87070,2024/2025,1st Semester,BAM 101,Intro to Business Admin,3,43,11,26,37,F,0.0
P/HN/23/72083,Business Administration,HND1,Female,23,Zamfara,Stephen,Oyekan,stephen.oyekan@yabatech.edu.ng,001-516-553-1705x87070,2024/2025,1st Semester,ECO 101,Intro to Economics,2,64,12,29,41,E,2.0
P/HN/23/72083,Business Administration,HND1,Female,23,Zamfara,Stephen,Oyekan,stephen.oyekan@yabatech.edu.ng,001-516-553-1705x87070,2024/2025,1st Semester,ACC 111,Intro to Accounting,3,33,7,17,24,F,0.0
P/HN/23/41253,Electrical Engineering,HND1,Female,21,Lagos,Emmanuel,Ibrahim,emmanuel.ibrahim@yabatech.edu.ng,+1-935-902-2429,2024/2025,1st Semester,EEC 115,Electrical Graphics,2,70,20,47,67,B,3.25
P/HN/23/41253,Electrical Engineering,HND1,Female,21,Lagos,Emmanuel,Ibrahim,emmanuel.ibrahim@yabatech.edu.ng,+1-935-902-2429,2024/2025,1st Semester,EEC 111,Electrical Science,3,83,18,43,61,BC,3.0
P/HN/23/41253,Electrical Engineering,HND1,Female,21,Lagos,Emmanuel,Ibrahim,emmanuel.ibrahim@yabatech.edu.ng,+1-935-902-2429,2024/2025,1st Semester,MEC 112,Mechanical Workshop,2,89,17,40,57,C,2.75
P/HN/23/41253,Electrical Engineering,HND1,Female,21,Lagos,Emmanuel,Ibrahim,emmanuel.ibrahim@yabatech.edu.ng,+1-935-902-2429,2024/2025,1st Semester,GNS 101,Use of English,2,67,21,49,70,AB,3.5
P/HN/23/41253,Electrical Engineering,HND1,Female,21,Lagos,Emmanuel,Ibrahim,emmanuel.ibrahim@yabatech.edu.ng,+1-935-902-2429,2024/2025,1st Semester,MTH 111,Logic & Linear Algebra,2,98,22,52,74,AB,3.5
P/HN/23/34,Civil Engineering,HND1,Female,22,Niger,Gloria,Ogunleye,gloria.ogunleye@yabatech.edu.ng,001-223-910-0300x182,2024/2025,1st Semester,CEC 101,Engineering Drawing,3,68,11,26,37,F,0.0
P/HN/23/34,Civil Engineering,HND1,Female,22,Niger,Gloria,Ogunleye,gloria.ogunleye@yabatech.edu.ng,001-223-910-0300x182,2024/2025,1st Semester,CEC 110,Fluid Mechanics,4,39,7,18,25,F,0.0
P/HN/23/34,Civil Engineering,HND1,Female,22,Niger,Gloria,Ogunleye,gloria.ogunleye@yabatech.edu.ng,001-223-910-0300x182,2024/2025,1st Semester,MEC 101,Workshop Technology,2,53,12,28,40,E,2.0
P/HN/23/58534,Civil Engineering,HND2,Male,18,Lagos,Philip,Adeyemi,philip.adeyemi@yabatech.edu.ng,(333)418-5382,2024/2025,1st Semester,CEC 110,Fluid Mechanics,4,66,14,34,48,D,2.25
P/HN/23/58534,Civil Engineering,HND2,Male,18,Lagos,Philip,Adeyemi,philip.adeyemi@yabatech.edu.ng,(333)418-5382,2024/2025,1st Semester,CEC 101,Engineering Drawing,3,47,14,33,47,D,2.25
P/HN/23/58534,Civil Engineering,HND2,Male,18,Lagos,Philip,Adeyemi,philip.adeyemi@yabatech.edu.ng,(333)418-5382,2024/2025,1st Semester,MEC 101,Workshop Technology,2,59,13,32,45,D,2.25
P/ND/23/54472,Computer Science,ND2,Male,18,Gombe,Nathaniel,Okafor,nathaniel.okafor@yabatech.edu.ng,5457856056,2024/2025,1st Semester,COM 112,Digital Electronics,3,100,25,59,84,A,4.0
P/ND/23/54472,Computer Science,ND2,Male,18,Gombe,Nathaniel,Okafor,nathaniel.okafor@yabatech.edu.ng,5457856056,2024/2025,1st Semester,GNS 101,Use of English,2,83,24,57,81,A,4.0
P/ND/23/54472,Computer Science,ND2,Male,18,Gombe,Nathaniel,Okafor,nathaniel.okafor@yabatech.edu.ng,5457856056,2024/2025,1st Semester,COM 113,Intro to Programming,4,83,30,70,100,A,4.0
P/ND/23/54472,Computer Science,ND2,Male,18,Gombe,Nathaniel,Okafor,nathaniel.okafor@yabatech.edu.ng,5457856056,2024/2025,1st Semester,COM 101,Intro to Computing,4,72,25,59,84,A,4.0
P/ND/23/54472,Computer Science,ND2,Male,18,Gombe,Nathaniel,Okafor,nathaniel.okafor@yabatech.edu.ng,5457856056,2024/2025,1st Semester,STA 111,Intro to Statistics,2,74,28,67,95,A,4.0
F/HN/23/40851,Science Lab Tech,HND1,Female,24,Yobe,Elizabeth,Obasanjo,elizabeth.obasanjo@yabatech.edu.ng,857-264-2206x68149,2024/2025,1st Semester,STB 111,General Biology,3,88,29,68,97,A,4.0
F/HN/23/40851,Science Lab Tech,HND1,Female,24,Yobe,Elizabeth,Obasanjo,elizabeth.obasanjo@yabatech.edu.ng,857-264-2206x68149,2024/2025,1st Semester,STC 112,General Chemistry,3,69,30,70,100,A,4.0
F/HN/23/40851,Science Lab Tech,HND1,Female,24,Yobe,Elizabeth,Obasanjo,elizabeth.obasanjo@yabatech.edu.ng,857-264-2206x68149,2024/2025,1st Semester,GLT 111,General Lab Techniques,4,90,28,66,94,A,4.0
F/HN/23/40851,Science Lab Tech,HND1,Female,24,Yobe,Elizabeth,Obasanjo,elizabeth.obasanjo@yabatech.edu.ng,857-264-2206x68149,2024/2025,1st Semester,MTH 111,Logic & Linear Algebra,2,91,24,57,81,A,4.0
F/HN/23/40851,Science Lab Tech,HND1,Female,24,Yobe,Elizabeth,Obasanjo,elizabeth.obasanjo@yabatech.edu.ng,857-264-2206x68149,2024/2025,1st Semester,GNS 101,Use of English,2,78,30,70,100,A,4.0
F/ND/23/9075,Business Administration,ND2,Female,21,Imo,Simon,Adetokunbo,simon.adetokunbo@yabatech.edu.ng,(437)216-3675x27103,2024/2025,1st Semester,BAM 101,Intro to Business Admin,3,46,9,22,31,F,0.0
F/ND/23/9075,Business Administration,ND2,Female,21,Imo,Simon,Adetokunbo,simon.adetokunbo@yabatech.edu.ng,(437)216-3675x27103,2024/2025,1st Semester,ACC 111,Intro to Accounting,3,23,3,7,10,F,0.0
F/ND/23/9075,Business Administration,ND2,Female,21,Imo,Simon,Adetokunbo,simon.adetokunbo@yabatech.edu.ng,(437)216-3675x27103,2024/2025,1st Semester,ECO 101,Intro to Economics,2,26,7,17,24,F,0.0
P/HN/23/12184,Electrical Engineering,HND2,Male,27,Osun,Joy,Adetokunbo,joy.adetokunbo@yabatech.edu.ng,+1-371-982-4654x9235,2024/2025,1st Semester,MTH 111,Logic & Linear Algebra,2,100,18,43,61,BC,3.0
P/HN/23/12184,Electrical Engineering,HND2,Male,27,Osun,Joy,Adetokunbo,joy.adetokunbo@yabatech.edu.ng,+1-371-982-4654x9235,2024/2025,1st Semester,GNS 101,Use of English,2,81,19,44,63,BC,3.0
P/HN/23/12184,Electrical Engineering,HND2,Male,27,Osun,Joy,Adetokunbo,joy.adetokunbo@yabatech.edu.ng,+1-371-982-4654x9235,2024/2025,1st Semester,EEC 111,Electrical Science,3,89,20,48,68,B,3.25
P/HN/23/12184,Electrical Engineering,HND2,Male,27,Osun,Joy,Adetokunbo,joy.adetokunbo@yabatech.edu.ng,+1-371-982-4654x9235,2024/2025,1st Semester,MEC 112,Mechanical Workshop,2,83,20,48,68,B,3.25
P/HN/23/12184,Electrical Engineering,HND2,Male,27,Osun,Joy,Adetokunbo,joy.adetokunbo@yabatech.edu.ng,+1-371-982-4654x9235,2024/2025,1st Semester,EEC 115,Electrical Graphics,2,95,22,52,74,AB,3.5
F/HN/23/57611,Science Lab Tech,HND1,Female,18,Kaduna,Mary,Obi,mary.obi@yabatech.edu.ng,289.835.5645x236,2024/2025,1st Semester,STC 112,General Chemistry,3,34,10,24,34,F,0.0
F/HN/23/57611,Science Lab Tech,HND1,Female,18,Kaduna,Mary,Obi,mary.obi@yabatech.edu.ng,289.835.5645x236,2024/2025,1st Semester,STB 111,General Biology,3,54,15,35,50,CD,2.5
F/HN/23/57611,Science Lab Tech,HND1,Female,18,Kaduna,Mary,Obi,mary.obi@yabatech.edu.ng,289.835.5645x236,2024/2025,1st Semester,GLT 111,General Lab Techniques,4,49,12,29,41,E,2.0
F/HN/23/57611,Science Lab Tech,HND1,Female,18,Kaduna,Mary,Obi,mary.obi@yabatech.edu.ng,289.835.5645x236,2024/2025,1st Semester,MTH 111,Logic & Linear Algebra,2,53,14,34,48,D,2.25
F/HN/23/57611,Science Lab Tech,HND1,Female,18,Kaduna,Mary,Obi,mary.obi@yabatech.edu.ng,289.835.5645x236,2024/2025,1st Semester,GNS 101,Use of English,2,41,8,20,28,F,0.0
F/ND/23/28317,Business Administration,ND1,Female,17,Anambra,Cornelius,Oshodi,cornelius.oshodi@yabatech.edu.ng,922.288.6451,2024/2025,1st Semester,ECO 101,Intro to Economics,2,38,3,7,10,F,0.0
F/ND/23/28317,Business Administration,ND1,Female,17,Anambra,Cornelius,Oshodi,cornelius.oshodi@yabatech.edu.ng,922.288.6451,2024/2025,1st Semester,BAM 101,Intro to Business Admin,3,43,5,13,18,F,0.0
F/ND/23/28317,Business Administration,ND1,Female,17,Anambra,Cornelius,Oshodi,cornelius.oshodi@yabatech.edu.ng,922.288.6451,2024/2025,1st Semester,ACC 111,Intro to Accounting,3,61,13,30,43,E,2.0
P/HN/23/46089,Science Lab Tech,HND1,Male,20,Ondo,Nathaniel,Ibrahim,nathaniel.ibrahim@yabatech.edu.ng,(675)503-0369,2024/2025,1st Semester,GNS 101,Use of English,2,83,24,56,80,A,4.0
P/HN/23/46089,Science Lab Tech,HND1,Male,20,Ondo,Nathaniel,Ibrahim,nathaniel.ibrahim@yabatech.edu.ng,(675)503-0369,2024/2025,1st Semester,STB 111,General Biology,3,100,26,62,88,A,4.0
P/HN/23/46089,Science Lab Tech,HND1,Male,20,Ondo,Nathaniel,Ibrahim,nathaniel.ibrahim@yabatech.edu.ng,(675)503-0369,2024/2025,1st Semester,STC 112,General Chemistry,3,82,27,64,91,A,4.0
P/HN/23/46089,Science Lab Tech,HND1,Male,20,Ondo,Nathaniel,Ibrahim,nathaniel.ibrahim@yabatech.edu.ng,(675)503-0369,2024/2025,1st Semester,GLT 111,General Lab Techniques,4,99,26,62,88,A,4.0
P/HN/23/46089,Science Lab Tech,HND1,Male,20,Ondo,Nathaniel,Ibrahim,nathaniel.ibrahim@yabatech.edu.ng,(675)503-0369,2024/2025,1st Semester,MTH 111,Logic & Linear Algebra,2,77,23,53,76,A,4.0
P/ND/23/97244,Mass Communication,ND2,Female,19,Zamfara,Faith,Abiola,faith.abiola@yabatech.edu.ng,+1-960-300-0841x5826,2024/2025,1st Semester,GNS 101,Use of English,2,63,15,36,51,CD,2.5
P/ND/23/97244,Mass Communication,ND2,Female,19,Zamfara,Faith,Abiola,faith.abiola@yabatech.edu.ng,+1-960-300-0841x5826,2024/2025,1st Semester,MAC 115,News Writing,3,58,18,43,61,BC,3.0
P/ND/23/97244,Mass Communication,ND2,Female,19,Zamfara,Faith,Abiola,faith.abiola@yabatech.edu.ng,+1-960-300-0841x5826,2024/2025,1st Semester,MAC 107,Intro to Broadcasting,3,80,18,43,61,BC,3.0
P/ND/23/97244,Mass Communication,ND2,Female,19,Zamfara,Faith,Abiola,faith.abiola@yabatech.edu.ng,+1-960-300-0841x5826,2024/2025,1st Semester,MAC 101,Intro to Mass Comm,3,82,19,44,63,BC,3.0
P/ND/23/97244,Mass Communication,ND2,Female,19,Zamfara,Faith,Abiola,faith.abiola@yabatech.edu.ng,+1-960-300-0841x5826,2024/2025,1st Semester,GNS 127,Citizenship Education,2,95,20,47,67,B,3.25
F/HN/23/99108,Mass Communication,HND1,Male,30,Delta,Peace,Obi,peace.obi@yabatech.edu.ng,(467)777-8313x874,2024/2025,1st Semester,MAC 107,Intro to Broadcasting,3,63,13,32,45,D,2.25
F/HN/23/99108,Mass Communication,HND1,Male,30,Delta,Peace,Obi,peace.obi@yabatech.edu.ng,(467)777-8313x874,2024/2025,1st Semester,GNS 127,Citizenship Education,2,55,10,23,33,F,0.0
F/HN/23/99108,Mass Communication,HND1,Male,30,Delta,Peace,Obi,peace.obi@yabatech.edu.ng,(467)777-8313x874,2024/2025,1st Semester,MAC 115,News Writing,3,31,11,25,36,F,0.0
F/HN/23/99108,Mass Communication,HND1,Male,30,Delta,Peace,Obi,peace.obi@yabatech.edu.ng,(467)777-8313x874,2024/2025,1st Semester,MAC 101,Intro to Mass Comm,3,83,9,22,31,F,0.0
F/HN/23/99108,Mass Communication,HND1,Male,30,Delta,Peace,Obi,peace.obi@yabatech.edu.ng,(467)777-8313x874,2024/2025,1st Semester,GNS 101,Use of English,2,60,10,25,35,F,0.0
F/HN/23/7378,Computer Science,HND2,Male,19,Kano,Agnes,Adetokunbo,agnes.adetokunbo@yabatech.edu.ng,+1-278-515-2138,2024/2025,1st Semester,COM 112,Digital Electronics,3,99,25,59,84,A,4.0
F/HN/23/7378,Computer Science,HND2,Male,19,Kano,Agnes,Adetokunbo,agnes.adetokunbo@yabatech.edu.ng,+1-278-515-2138,2024/2025,1st Semester,COM 113,Intro to Programming,4,78,28,65,93,A,4.0
F/HN/23/7378,Computer Science,HND2,Male,19,Kano,Agnes,Adetokunbo,agnes.adetokunbo@yabatech.edu.ng,+1-278-515-2138,2024/2025,1st Semester,GNS 101,Use of English,2,81,29,67,96,A,4.0
F/HN/23/7378,Computer Science,HND2,Male,19,Kano,Agnes,Adetokunbo,agnes.adetokunbo@yabatech.edu.ng,+1-278-515-2138,2024/2025,1st Semester,MTH 111,Logic & Linear Algebra,2,44,20,48,68,B,3.25
F/HN/23/7378,Computer Science,HND2,Male,19,Kano,Agnes,Adetokunbo,agnes.adetokunbo@yabatech.edu.ng,+1-278-515-2138,2024/2025,1st Semester,COM 101,Intro to Computing,4,100,29,67,96,A,4.0
F/HN/23/7378,Computer Science,HND2,Male,19,Kano,Agnes,Adetokunbo,agnes.adetokunbo@yabatech.edu.ng,+1-278-515-2138,2024/2025,1st Semester,STA 111,Intro to Statistics,2,74,26,62,88,A,4.0
P/ND/23/45299,Science Lab Tech,ND2,Female,29,Bayelsa,Stephen,Obi,stephen.obi@yabatech.edu.ng,399.451.9717x4641,2024/2025,1st Semester,GLT 111,General Lab Techniques,4,50,11,25,36,F,0.0
P/ND/23/45299,Science Lab Tech,ND2,Female,29,Bayelsa,Stephen,Obi,stephen.obi@yabatech.edu.ng,399.451.9717x4641,2024/2025,1st Semester,STC 112,General Chemistry,3,58,9,23,32,F,0.0
P/ND/23/45299,Science Lab Tech,ND2,Female,29,Bayelsa,Stephen,Obi,stephen.obi@yabatech.edu.ng,399.451.9717x4641,2024/2025,1st Semester,MTH 111,Logic & Linear Algebra,2,50,12,30,42,E,2.0
P/ND/23/45299,Science Lab Tech,ND2,Female,29,Bayelsa,Stephen,Obi,stephen.obi@yabatech.edu.ng,399.451.9717x4641,2024/2025,1st Semester,GNS 101,Use of English,2,41,6,15,21,F,0.0
P/ND/23/45299,Science Lab Tech,ND2,Female,29,Bayelsa,Stephen,Obi,stephen.obi@yabatech.edu.ng,399.451.9717x4641,2024/2025,1st Semester,STB 111,General Biology,3,43,8,20,28,F,0.0
P/ND/23/68329,Electrical Engineering,ND1,Male,26,Bauchi,Daniel,Uche,daniel.uche@yabatech.edu.ng,001-376-899-0015x231,2024/2025,1st Semester,MTH 111,Logic & Linear Algebra,2,69,17,40,57,C,2.75
P/ND/23/68329,Electrical Engineering,ND1,Male,26,Bauchi,Daniel,Uche,daniel.uche@yabatech.edu.ng,001-376-899-0015x231,2024/2025,1st Semester,EEC 111,Electrical Science,3,35,10,25,35,F,0.0
P/ND/23/68329,Electrical Engineering,ND1,Male,26,Bauchi,Daniel,Uche,daniel.uche@yabatech.edu.ng,001-376-899-0015x231,2024/2025,1st Semester,GNS 101,Use of English,2,57,16,39,55,C,2.75
P/ND/23/68329,Electrical Engineering,ND1,Male,26,Bauchi,Daniel,Uche,daniel.uche@yabatech.edu.ng,001-376-899-0015x231,2024/2025,1st Semester,EEC 115,Electrical Graphics,2,67,13,31,44,E,2.0
P/ND/23/68329,Electrical Engineering,ND1,Male,26,Bauchi,Daniel,Uche,daniel.uche@yabatech.edu.ng,001-376-899-0015x231,2024/2025,1st Semester,MEC 112,Mechanical Workshop,2,51,15,36,51,CD,2.5
F/HN/23/2792,Civil Engineering,HND1,Male,30,Ebonyi,Peter,Ojo,peter.ojo@yabatech.edu.ng,001-866-972-9821x6549,2024/2025,1st Semester,CEC 110,Fluid Mechanics,4,80,19,45,64,BC,3.0
F/HN/23/2792,Civil Engineering,HND1,Male,30,Ebonyi,Peter,Ojo,peter.ojo@yabatech.edu.ng,001-866-972-9821x6549,2024/2025,1st Semester,CEC 101,Engineering Drawing,3,51,18,43,61,BC,3.0
F/HN/23/2792,Civil Engineering,HND1,Male,30,Ebonyi,Peter,Ojo,peter.ojo@yabatech.edu.ng,001-866-972-9821x6549,2024/2025,1st Semester,MEC 101,Workshop Technology,2,36,11,27,38,F,0.0
F/ND/23/73806,Science Lab Tech,ND1,Female,17,Bauchi,Sarah,Ogunleye,sarah.ogunleye@yabatech.edu.ng,(602)311-5127x38026,2024/2025,1st Semester,STC 112,General Chemistry,3,75,17,39,56,C,2.75
F/ND/23/73806,Science Lab Tech,ND1,Female,17,Bauchi,Sarah,Ogunleye,sarah.ogunleye@yabatech.edu.ng,(602)311-5127x38026,2024/2025,1st Semester,GNS 101,Use of English,2,72,18,42,60,BC,3.0
F/ND/23/73806,Science Lab Tech,ND1,Female,17,Bauchi,Sarah,Ogunleye,sarah.ogunleye@yabatech.edu.ng,(602)311-5127x38026,2024/2025,1st Semester,STB 111,General Biology,3,44,13,30,43,E,2.0
F/ND/23/73806,Science Lab Tech,ND1,Female,17,Bauchi,Sarah,Ogunleye,sarah.ogunleye@yabatech.edu.ng,(602)311-5127x38026,2024/2025,1st Semester,MTH 111,Logic & Linear Algebra,2,50,16,37,53,CD,2.5
F/ND/23/73806,Science Lab Tech,ND1,Female,17,Bauchi,Sarah,Ogunleye,sarah.ogunleye@yabatech.edu.ng,(602)311-5127x38026,2024/2025,1st Semester,GLT 111,General Lab Techniques,4,46,14,33,47,D,2.25
F/ND/23/61386,Science Lab Tech,ND2,Male,18,Kogi,James,Ojo,james.ojo@yabatech.edu.ng,+1-582-790-1159x9623,2024/2025,1st Semester,STC 112,General Chemistry,3,34,4,10,14,F,0.0
F/ND/23/61386,Science Lab Tech,ND2,Male,18,Kogi,James,Ojo,james.ojo@yabatech.edu.ng,+1-582-790-1159x9623,2024/2025,1st Semester,STB 111,General Biology,3,43,2,6,8,F,0.0
F/ND/23/61386,Science Lab Tech,ND2,Male,18,Kogi,James,Ojo,james.ojo@yabatech.edu.ng,+1-582-790-1159x9623,2024/2025,1st Semester,MTH 111,Logic & Linear Algebra,2,58,13,31,44,E,2.0
F/ND/23/61386,Science Lab Tech,ND2,Male,18,Kogi,James,Ojo,james.ojo@yabatech.edu.ng,+1-582-790-1159x9623,2024/2025,1st Semester,GNS 101,Use of English,2,54,14,34,48,D,2.25
F/ND/23/61386,Science Lab Tech,ND2,Male,18,Kogi,James,Ojo,james.ojo@yabatech.edu.ng,+1-582-790-1159x9623,2024/2025,1st Semester,GLT 111,General Lab Techniques,4,72,13,31,44,E,2.0
P/ND/23/48265,Civil Engineering,ND1,Female,23,Rivers,Samuel,Ekwueme,samuel.ekwueme@yabatech.edu.ng,440.514.0950,2024/2025,1st Semester,CEC 110,Fluid Mechanics,4,72,19,44,63,BC,3.0
P/ND/23/48265,Civil Engineering,ND1,Female,23,Rivers,Samuel,Ekwueme,samuel.ekwueme@yabatech.edu.ng,440.514.0950,2024/2025,1st Semester,CEC 101,Engineering Drawing,3,87,18,43,61,BC,3.0
P/ND/23/48265,Civil Engineering,ND1,Female,23,Rivers,Samuel,Ekwueme,samuel.ekwueme@yabatech.edu.ng,440.514.0950,2024/2025,1st Semester,MEC 101,Workshop Technology,2,40,17,41,58,C,2.75
F/ND/23/94319,Civil Engineering,ND1,Male,28,Cross River,Angela,Akinwale,angela.akinwale@yabatech.edu.ng,001-725-230-2178x984,2024/2025,1st Semester,CEC 110,Fluid Mechanics,4,100,24,56,80,A,4.0
F/ND/23/94319,Civil Engineering,ND1,Male,28,Cross River,Angela,Akinwale,angela.akinwale@yabatech.edu.ng,001-725-230-2178x984,2024/2025,1st Semester,CEC 101,Engineering Drawing,3,71,23,53,76,A,4.0
F/ND/23/94319,Civil Engineering,ND1,Male,28,Cross River,Angela,Akinwale,angela.akinwale@yabatech.edu.ng,001-725-230-2178x984,2024/2025,1st Semester,MEC 101,Workshop Technology,2,76,26,61,87,A,4.0
F/HN/23/64609,Electrical Engineering,HND2,Male,19,Enugu,Angela,Okafor,angela.okafor@yabatech.edu.ng,414-400-9266,2024/2025,1st Semester,EEC 115,Electrical Graphics,2,37,8,18,26,F,0.0
F/HN/23/64609,Electrical Engineering,HND2,Male,19,Enugu,Angela,Okafor,angela.okafor@yabatech.edu.ng,414-400-9266,2024/2025,1st Semester,MTH 111,Logic & Linear Algebra,2,60,15,37,52,CD,2.5
F/HN/23/64609,Electrical Engineering,HND2,Male,19,Enugu,Angela,Okafor,angela.okafor@yabatech.edu.ng,414-400-9266,2024/2025,1st Semester,MEC 112,Mechanical Workshop,2,41,10,23,33,F,0.0
F/HN/23/64609,Electrical Engineering,HND2,Male,19,Enugu,Angela,Okafor,angela.okafor@yabatech.edu.ng,414-400-9266,2024/2025,1st Semester,EEC 111,Electrical Science,3,38,13,30,43,E,2.0
F/HN/23/64609,Electrical Engineering,HND2,Male,19,Enugu,Angela,Okafor,angela.okafor@yabatech.edu.ng,414-400-9266,2024/2025,1st Semester,GNS 101,Use of English,2,51,14,33,47,D,2.25
F/ND/23/40064,Civil Engineering,ND2,Female,25,Nasarawa,David,Ojo,david.ojo@yabatech.edu.ng,456-918-2456,2024/2025,1st Semester,MEC 101,Workshop Technology,2,62,28,65,93,A,4.0
F/ND/23/40064,Civil Engineering,ND2,Female,25,Nasarawa,David,Ojo,david.ojo@yabatech.edu.ng,456-918-2456,2024/2025,1st Semester,CEC 101,Engineering Drawing,3,59,29,69,98,A,4.0
F/ND/23/40064,Civil Engineering,ND2,Female,25,Nasarawa,David,Ojo,david.ojo@yabatech.edu.ng,456-918-2456,2024/2025,1st Semester,CEC 110,Fluid Mechanics,4,56,30,70,100,A,4.0
P/HN/23/66451,Computer Science,HND1,Male,22,Edo,Victoria,Obi,victoria.obi@yabatech.edu.ng,9505786738,2024/2025,1st Semester,GNS 101,Use of English,2,56,22,51,73,AB,3.5
P/HN/23/66451,Computer Science,HND1,Male,22,Edo,Victoria,Obi,victoria.obi@yabatech.edu.ng,9505786738,2024/2025,1st Semester,STA 111,Intro to Statistics,2,58,21,50,71,AB,3.5
P/HN/23/66451,Computer Science,HND1,Male,22,Edo,Victoria,Obi,victoria.obi@yabatech.edu.ng,9505786738,2024/2025,1st Semester,COM 101,Intro to Computing,4,78,25,58,83,A,4.0
P/HN/23/66451,Computer Science,HND1,Male,22,Edo,Victoria,Obi,victoria.obi@yabatech.edu.ng,9505786738,2024/2025,1st Semester,MTH 111,Logic & Linear Algebra,2,54,20,46,66,B,3.25
P/HN/23/66451,Computer Science,HND1,Male,22,Edo,Victoria,Obi,victoria.obi@yabatech.edu.ng,9505786738,2024/2025,1st Semester,COM 112,Digital Electronics,3,93,22,51,73,AB,3.5
F/ND/23/12730,Science Lab Tech,ND2,Female,26,Oyo,Simon,Adetokunbo,simon.adetokunbo@yabatech.edu.ng,001-811-945-2748x04739,2024/2025,1st Semester,MTH 111,Logic & Linear Algebra,2,55,15,36,51,CD,2.5
F/ND/23/12730,Science Lab Tech,ND2,Female,26,Oyo,Simon,Adetokunbo,simon.adetokunbo@yabatech.edu.ng,001-811-945-2748x04739,2024/2025,1st Semester,STC 112,General Chemistry,3,54,13,31,44,E,2.0
F/ND/23/12730,Science Lab Tech,ND2,Female,26,Oyo,Simon,Adetokunbo,simon.adetokunbo@yabatech.edu.ng,001-811-945-2748x04739,2024/2025,1st Semester,GNS 101,Use of English,2,35,7,16,23,F,0.0
F/ND/23/12730,Science Lab Tech,ND2,Female,26,Oyo,Simon,Adetokunbo,simon.adetokunbo@yabatech.edu.ng,001-811-945-2748x04739,2024/2025,1st Semester,GLT 111,General Lab Techniques,4,57,13,30,43,E,2.0
F/ND/23/12730,Science Lab Tech,ND2,Female,26,Oyo,Simon,Adetokunbo,simon.adetokunbo@yabatech.edu.ng,001-811-945-2748x04739,2024/2025,1st Semester,STB 111,General Biology,3,38,7,17,24,F,0.0
P/ND/23/86321,Computer Science,ND2,Male,24,Nasarawa,Joy,Uche,joy.uche@yabatech.edu.ng,3827331279,2024/2025,1st Semester,COM 101,Intro to Computing,4,44,8,18,26,F,0.0
P/ND/23/86321,Computer Science,ND2,Male,24,Nasarawa,Joy,Uche,joy.uche@yabatech.edu.ng,3827331279,2024/2025,1st Semester,MTH 111,Logic & Linear Algebra,2,43,6,15,21,F,0.0
P/ND/23/86321,Computer Science,ND2,Male,24,Nasarawa,Joy,Uche,joy.uche@yabatech.edu.ng,3827331279,2024/2025,1st Semester,STA 111,Intro to Statistics,2,26,7,18,25,F,0.0
P/ND/23/86321,Computer Science,ND2,Male,24,Nasarawa,Joy,Uche,joy.uche@yabatech.edu.ng,3827331279,2024/2025,1st Semester,GNS 101,Use of English,2,34,11,26,37,F,0.0
P/ND/23/86321,Computer Science,ND2,Male,24,Nasarawa,Joy,Uche,joy.uche@yabatech.edu.ng,3827331279,2024/2025,1st Semester,COM 112,Digital Electronics,3,34,7,17,24,F,0.0
F/HN/23/63476,Science Lab Tech,HND2,Male,20,Kogi,Daniel,Ogunleye,daniel.ogunleye@yabatech.edu.ng,001-239-808-1415,2024/2025,1st Semester,MTH 111,Logic & Linear Algebra,2,87,21,50,71,AB,3.5
F/HN/23/63476,Science Lab Tech,HND2,Male,20,Kogi,Daniel,Ogunleye,daniel.ogunleye@yabatech.edu.ng,001-239-808-1415,2024/2025,1st Semester,GNS 101,Use of English,2,87,22,53,75,A,4.0
F/HN/23/63476,Science Lab Tech,HND2,Male,20,Kogi,Daniel,Ogunleye,daniel.ogunleye@yabatech.edu.ng,001-239-808-1415,2024/2025,1st Semester,STB 111,General Biology,3,94,23,55,78,A,4.0
F/HN/23/63476,Science Lab Tech,HND2,Male,20,Kogi,Daniel,Ogunleye,daniel.ogunleye@yabatech.edu.ng,001-239-808-1415,2024/2025,1st Semester,STC 112,General Chemistry,3,77,22,52,74,AB,3.5
F/HN/23/63476,Science Lab Tech,HND2,Male,20,Kogi,Daniel,Ogunleye,daniel.ogunleye@yabatech.edu.ng,001-239-808-1415,2024/2025,1st Semester,GLT 111,General Lab Techniques,4,54,18,42,60,BC,3.0
