Student_ID,Department,Level,Gender,Age,State_of_Origin,First_Name,Last_Name,Email,Phone_Number,Session,Semester,Course_Code,Course_Title,Credit_Unit,Attendance_Rate,CA_Score,Exam_Score,Total_Score,Grade,GP
F/ND/23/3133220,Civil Engineering,ND1,Female,21,Cross River,Angela,Obi,angela.obi3220@yabatech.edu.ng,+1-477-950-7196x8716,2024/2025,1st Semester,CEC 103,Hydraulics,3,100,26,60,86,A,4.0
F/ND/23/3914624,Mass Communication,ND2,Female,17,Kwara,Stephen,Okonkwo,stephen.okonkwo4624@yabatech.edu.ng,(813)402-5984x384,2024/2025,1st Semester,MAC 201,Investigative Reporting,3,32,6,14,20,F,0.0
F/ND/23/3914624,Mass Communication,ND2,Female,17,Kwara,Stephen,Okonkwo,stephen.okonkwo4624@yabatech.edu.ng,(813)402-5984x384,2024/2025,1st Semester,MAC 212,Editing and Graphics,3,76,10,23,33,F,0.0
F/ND/23/3914624,Mass Communication,ND2,Female,17,Kwara,Stephen,Okonkwo,stephen.okonkwo4624@yabatech.edu.ng,(813)402-5984x384,2024/2025,1st Semester,GNS 201,Use of English II,2,59,15,36,51,CD,2.5
F/HN/23/3419787,Mechanical Engineering,HND2,Male,26,Ebonyi,Angela,Ojo,angela.ojo9787@yabatech.edu.ng,287-766-9486x04149,2024/2025,1st Semester,MEC 401,Machine Design,4,58,8,19,27,F,0.0
F/HN/23/3419787,Mechanical Engineering,HND2,Male,26,Ebonyi,Angela,Ojo,angela.ojo9787@yabatech.edu.ng,287-766-9486x04149,2024/2025,1st Semester,MEC 409,Project,6,48,8,19,27,F,0.0
F/ND/23/3918025,Mass Communication,ND1,Male,17,Bauchi,John,Uche,john.uche8025@yabatech.edu.ng,3099260554,2024/2025,1st Semester,MAC 101,Intro to Mass Comm,3,50,15,36,51,CD,2.5
F/ND/23/3918025,Mass Communication,ND1,Male,17,Bauchi,John,Uche,john.uche8025@yabatech.edu.ng,3099260554,2024/2025,1st Semester,MAC 115,News Writing,3,41,15,35,50,CD,2.5
F/ND/23/3918025,Mass Communication,ND1,Male,17,Bauchi,John,Uche,john.uche8025@yabatech.edu.ng,3099260554,2024/2025,1st Semester,GNS 101,Use of English I,2,60,15,36,51,CD,2.5
F/ND/23/3915193,Mass Communication,ND2,Male,25,Oyo,Samuel,Ojo,samuel.ojo5193@yabatech.edu.ng,(588)432-9921x4217,2024/2025,1st Semester,MAC 201,Investigative Reporting,3,89,18,42,60,BC,3.0
F/ND/23/3915193,Mass Communication,ND2,Male,25,Oyo,Samuel,Ojo,samuel.ojo5193@yabatech.edu.ng,(588)432-9921x4217,2024/2025,1st Semester,MAC 212,Editing and Graphics,3,61,19,45,64,BC,3.0
F/ND/23/3915193,Mass Communication,ND2,Male,25,Oyo,Samuel,Ojo,samuel.ojo5193@yabatech.edu.ng,(588)432-9921x4217,2024/2025,1st Semester,GNS 201,Use of English II,2,50,17,40,57,C,2.75
P/ND/23/3515651,Electrical Engineering,ND2,Male,25,Benue,John,Ojo,john.ojo5651@yabatech.edu.ng,(541)942-1857x445,2024/2025,1st Semester,EEC 211,Electrical Machines,3,70,16,38,54,CD,2.5
P/ND/23/3515651,Electrical Engineering,ND2,Male,25,Benue,John,Ojo,john.ojo5651@yabatech.edu.ng,(541)942-1857x445,2024/2025,1st Semester,EEC 213,Telecommunications I,2,95,19,44,63,BC,3.0
P/ND/23/3627511,Business Administration,ND1,Male,18,Enugu,Benjamin,Ibrahim,benjamin.ibrahim7511@yabatech.edu.ng,734-298-1998,2024/2025,1st Semester,BAM 101,Intro to Business,3,68,11,26,37,F,0.0
P/ND/23/3627511,Business Administration,ND1,Male,18,Enugu,Benjamin,Ibrahim,benjamin.ibrahim7511@yabatech.edu.ng,734-298-1998,2024/2025,1st Semester,ACC 111,Principles of Accounts,3,52,13,32,45,D,2.25
P/HN/23/3911824,Mass Communication,HND1,Male,18,Abia,Stephen,Ojo,stephen.ojo1824@yabatech.edu.ng,274.313.7085x9452,2024/2025,1st Semester,MAC 301,Communication Theories,3,78,23,55,78,A,4.0
P/HN/23/3911824,Mass Communication,HND1,Male,18,Abia,Stephen,Ojo,stephen.ojo1824@yabatech.edu.ng,274.313.7085x9452,2024/2025,1st Semester,MAC 314,Feature Writing,3,81,20,47,67,B,3.25
F/HN/23/3137084,Civil Engineering,HND1,Female,28,Lagos,Stephen,Adetokunbo,stephen.adetokunbo7084@yabatech.edu.ng,001-746-730-2333x41152,2024/2025,1st Semester,CEC 301,Structural Analysis,3,84,28,66,94,A,4.0
F/HN/23/3137084,Civil Engineering,HND1,Female,28,Lagos,Stephen,Adetokunbo,stephen.adetokunbo7084@yabatech.edu.ng,001-746-730-2333x41152,2024/2025,1st Semester,CEC 305,Highway Engineering,3,100,26,61,87,A,4.0
F/HN/23/3916329,Mass Communication,HND2,Male,19,Bauchi,Gabriel,Ojo,gabriel.ojo6329@yabatech.edu.ng,001-823-300-8946x101,2024/2025,1st Semester,MAC 411,Media Law & Ethics,3,47,4,10,14,F,0.0
F/HN/23/3916329,Mass Communication,HND2,Male,19,Bauchi,Gabriel,Ojo,gabriel.ojo6329@yabatech.edu.ng,001-823-300-8946x101,2024/2025,1st Semester,MAC 413,Documentary Production,4,65,13,31,44,E,2.0
F/HN/23/3134737,Civil Engineering,HND2,Female,19,Ogun,John,Ogunleye,john.ogunleye4737@yabatech.edu.ng,5632850826,2024/2025,1st Semester,CEC 401,Reinforced Concrete Design,4,72,12,29,41,E,2.0
F/HN/23/3134737,Civil Engineering,HND2,Female,19,Ogun,John,Ogunleye,john.ogunleye4737@yabatech.edu.ng,5632850826,2024/2025,1st Semester,CEC 409,Project,6,61,11,26,37,F,0.0
P/HN/23/3915857,Mass Communication,HND2,Male,17,Osun,Agnes,Okafor,agnes.okafor5857@yabatech.edu.ng,671-878-0561,2024/2025,1st Semester,MAC 411,Media Law & Ethics,3,61,21,49,70,AB,3.5
P/HN/23/3915857,Mass Communication,HND2,Male,17,Osun,Agnes,Okafor,agnes.okafor5857@yabatech.edu.ng,671-878-0561,2024/2025,1st Semester,MAC 413,Documentary Production,4,82,19,44,63,BC,3.0
F/ND/23/3917871,Mass Communication,ND1,Female,22,Yobe,Peter,Uche,peter.uche7871@yabatech.edu.ng,387-710-8889x0639,2024/2025,1st Semester,MAC 101,Intro to Mass Comm,3,90,25,59,84,A,4.0
F/ND/23/3917871,Mass Communication,ND1,Female,22,Yobe,Peter,Uche,peter.uche7871@yabatech.edu.ng,387-710-8889x0639,2024/2025,1st Semester,MAC 115,News Writing,3,81,26,62,88,A,4.0
F/ND/23/3917871,Mass Communication,ND1,Female,22,Yobe,Peter,Uche,peter.uche7871@yabatech.edu.ng,387-710-8889x0639,2024/2025,1st Semester,GNS 101,Use of English I,2,44,17,40,57,C,2.75
F/HN/23/3136464,Civil Engineering,HND1,Male,19,Kogi,Joseph,Olawale,joseph.olawale6464@yabatech.edu.ng,521.302.7471x04561,2024/2025,1st Semester,CEC 301,Structural Analysis,3,42,1,3,4,F,0.0
F/HN/23/3136464,Civil Engineering,HND1,Male,19,Kogi,Joseph,Olawale,joseph.olawale6464@yabatech.edu.ng,521.302.7471x04561,2024/2025,1st Semester,CEC 305,Highway Engineering,3,64,10,23,33,F,0.0
P/HN/23/3614164,Accountancy,HND2,Female,30,Kwara,Mary,Balogun,mary.balogun4164@yabatech.edu.ng,9055786286,2024/2025,1st Semester,ACC 411,Adv. Financial Reporting,4,81,22,52,74,AB,3.5
P/HN/23/3614164,Accountancy,HND2,Female,30,Kwara,Mary,Balogun,mary.balogun4164@yabatech.edu.ng,9055786286,2024/2025,1st Semester,ACC 415,Audit Practice,3,58,22,52,74,AB,3.5
F/HN/23/3131762,Civil Engineering,HND1,Female,19,Jigawa,Agnes,Nnamani,agnes.nnamani1762@yabatech.edu.ng,872-894-7817x035,2024/2025,1st Semester,CEC 301,Structural Analysis,3,87,16,39,55,C,2.75
F/HN/23/3131762,Civil Engineering,HND1,Female,19,Jigawa,Agnes,Nnamani,agnes.nnamani1762@yabatech.edu.ng,872-894-7817x035,2024/2025,1st Semester,CEC 305,Highway Engineering,3,97,20,47,67,B,3.25
F/ND/23/3415772,Mechanical Engineering,ND1,Male,24,Rivers,Hope,Okafor,hope.okafor5772@yabatech.edu.ng,+1-659-971-5424x94601,2024/2025,1st Semester,MEC 101,Technical Drawing,2,100,26,62,88,A,4.0
F/ND/23/3415772,Mechanical Engineering,ND1,Male,24,Rivers,Hope,Okafor,hope.okafor5772@yabatech.edu.ng,+1-659-971-5424x94601,2024/2025,1st Semester,MEC 103,Thermodynamics,2,87,26,60,86,A,4.0
P/ND/23/3515259,Electrical Engineering,ND1,Female,20,Kaduna,James,Ibrahim,james.ibrahim5259@yabatech.edu.ng,+1-778-383-2062x257,2024/2025,1st Semester,EEC 115,Electrical Graphics,2,87,20,47,67,B,3.25
P/ND/23/3515259,Electrical Engineering,ND1,Female,20,Kaduna,James,Ibrahim,james.ibrahim5259@yabatech.edu.ng,+1-778-383-2062x257,2024/2025,1st Semester,EEC 111,Electrical Science,3,61,21,49,70,AB,3.5
P/ND/23/3515259,Electrical Engineering,ND1,Female,20,Kaduna,James,Ibrahim,james.ibrahim5259@yabatech.edu.ng,+1-778-383-2062x257,2024/2025,1st Semester,MEC 112,Mechanical Workshop,2,78,17,40,57,C,2.75
F/HN/23/3134236,Civil Engineering,HND2,Male,25,Ogun,Elizabeth,Olawale,elizabeth.olawale4236@yabatech.edu.ng,001-924-425-0936x90628,2024/2025,1st Semester,CEC 401,Reinforced Concrete Design,4,90,24,57,81,A,4.0
F/HN/23/3134236,Civil Engineering,HND2,Male,25,Ogun,Elizabeth,Olawale,elizabeth.olawale4236@yabatech.edu.ng,001-924-425-0936x90628,2024/2025,1st Semester,CEC 409,Project,6,88,28,66,94,A,4.0
P/ND/23/3712346,Science Lab Tech,ND2,Male,23,Enugu,Grace,Olawale,grace.olawale2346@yabatech.edu.ng,2335522899,2024/2025,1st Semester,STB 211,Microbiology,3,39,6,16,22,F,0.0
P/ND/23/3712346,Science Lab Tech,ND2,Male,23,Enugu,Grace,Olawale,grace.olawale2346@yabatech.edu.ng,2335522899,2024/2025,1st Semester,STC 212,Organic Chemistry,3,52,13,32,45,D,2.25
P/ND/23/3712346,Science Lab Tech,ND2,Male,23,Enugu,Grace,Olawale,grace.olawale2346@yabatech.edu.ng,2335522899,2024/2025,1st Semester,GLT 211,Instrumentation,3,38,4,10,14,F,0.0
P/ND/23/3712346,Science Lab Tech,ND2,Male,23,Enugu,Grace,Olawale,grace.olawale2346@yabatech.edu.ng,2335522899,2024/2025,1st Semester,GNS 201,Use of English II,2,64,13,32,45,D,2.25
F/HN/23/3514147,Electrical Engineering,HND2,Male,27,Benue,Juliet,Obasanjo,juliet.obasanjo4147@yabatech.edu.ng,418-937-4501x0533,2024/2025,1st Semester,EEC 411,Control Systems,3,41,3,8,11,F,0.0
F/HN/23/3514147,Electrical Engineering,HND2,Male,27,Benue,Juliet,Obasanjo,juliet.obasanjo4147@yabatech.edu.ng,418-937-4501x0533,2024/2025,1st Semester,EEC 415,Power Systems,3,46,2,5,7,F,0.0
F/HN/23/3413887,Mechanical Engineering,HND1,Female,19,Anambra,Elizabeth,Ekwueme,elizabeth.ekwueme3887@yabatech.edu.ng,(663)753-1018x60219,2024/2025,1st Semester,MEC 301,Strength of Materials,3,49,11,26,37,F,0.0
F/HN/23/3413887,Mechanical Engineering,HND1,Female,19,Anambra,Elizabeth,Ekwueme,elizabeth.ekwueme3887@yabatech.edu.ng,(663)753-1018x60219,2024/2025,1st Semester,MEC 305,Auto Technology,3,100,19,45,64,BC,3.0
P/HN/23/3612225,Accountancy,HND1,Female,22,Abia,Peter,Ojo,peter.ojo2225@yabatech.edu.ng,3955708468,2024/2025,1st Semester,ACC 311,Cost Accounting,3,34,0,0,0,F,0.0
P/HN/23/3612225,Accountancy,HND1,Female,22,Abia,Peter,Ojo,peter.ojo2225@yabatech.edu.ng,3955708468,2024/2025,1st Semester,ACC 315,Public Sector Acc.,3,40,2,6,8,F,0.0
P/HN/23/3211465,Computer Science,HND1,Female,22,Enugu,Philip,Oshodi,philip.oshodi1465@yabatech.edu.ng,389-349-7166x1898,2024/2025,1st Semester,COM 311,Operating Systems I,3,40,7,18,25,F,0.0
P/HN/23/3211465,Computer Science,HND1,Female,22,Enugu,Philip,Oshodi,philip.oshodi1465@yabatech.edu.ng,389-349-7166x1898,2024/2025,1st Semester,COM 313,C++ Programming,4,67,12,29,41,E,2.0
P/HN/23/3211465,Computer Science,HND1,Female,22,Enugu,Philip,Oshodi,philip.oshodi1465@yabatech.edu.ng,389-349-7166x1898,2024/2025,1st Semester,COM 315,Python Programming,3,33,11,26,37,F,0.0
P/HN/23/3211465,Computer Science,HND1,Female,22,Enugu,Philip,Oshodi,philip.oshodi1465@yabatech.edu.ng,389-349-7166x1898,2024/2025,1st Semester,STA 311,Operations Research,3,55,14,34,48,D,2.25
F/ND/23/3218950,Computer Science,ND1,Female,24,Kano,Gloria,Chukwu,gloria.chukwu8950@yabatech.edu.ng,(555)548-8745x03105,2024/2025,1st Semester,COM 101,Intro to Computing,4,58,29,68,97,A,4.0
F/ND/23/3218950,Computer Science,ND1,Female,24,Kano,Gloria,Chukwu,gloria.chukwu8950@yabatech.edu.ng,(555)548-8745x03105,2024/2025,1st Semester,COM 113,Intro to Programming,4,71,25,59,84,A,4.0
F/ND/23/3218950,Computer Science,ND1,Female,24,Kano,Gloria,Chukwu,gloria.chukwu8950@yabatech.edu.ng,(555)548-8745x03105,2024/2025,1st Semester,MTH 111,Logic & Linear Algebra,2,68,23,55,78,A,4.0
F/ND/23/3218950,Computer Science,ND1,Female,24,Kano,Gloria,Chukwu,gloria.chukwu8950@yabatech.edu.ng,(555)548-8745x03105,2024/2025,1st Semester,GNS 101,Use of English I,2,74,26,61,87,A,4.0
F/ND/23/3914876,Mass Communication,ND1,Female,28,Kwara,Hope,Ibrahim,hope.ibrahim4876@yabatech.edu.ng,001-713-974-1591x364,2024/2025,1st Semester,MAC 101,Intro to Mass Comm,3,65,23,54,77,A,4.0
F/ND/23/3914876,Mass Communication,ND1,Female,28,Kwara,Hope,Ibrahim,hope.ibrahim4876@yabatech.edu.ng,001-713-974-1591x364,2024/2025,1st Semester,MAC 115,News Writing,3,69,25,58,83,A,4.0
F/ND/23/3914876,Mass Communication,ND1,Female,28,Kwara,Hope,Ibrahim,hope.ibrahim4876@yabatech.edu.ng,001-713-974-1591x364,2024/2025,1st Semester,GNS 101,Use of English I,2,62,21,50,71,AB,3.5
P/ND/23/3716182,Science Lab Tech,ND2,Female,26,Anambra,John,Oyekan,john.oyekan6182@yabatech.edu.ng,468-473-3789x160,2024/2025,1st Semester,STB 211,Microbiology,3,76,26,62,88,A,4.0
P/ND/23/3716182,Science Lab Tech,ND2,Female,26,Anambra,John,Oyekan,john.oyekan6182@yabatech.edu.ng,468-473-3789x160,2024/2025,1st Semester,STC 212,Organic Chemistry,3,60,23,55,78,A,4.0
P/ND/23/3716182,Science Lab Tech,ND2,Female,26,Anambra,John,Oyekan,john.oyekan6182@yabatech.edu.ng,468-473-3789x160,2024/2025,1st Semester,GLT 211,Instrumentation,3,64,26,62,88,A,4.0
P/ND/23/3716182,Science Lab Tech,ND2,Female,26,Anambra,John,Oyekan,john.oyekan6182@yabatech.edu.ng,468-473-3789x160,2024/2025,1st Semester,GNS 201,Use of English II,2,100,24,56,80,A,4.0
F/HN/23/3518232,Electrical Engineering,HND2,Female,23,Bayelsa,Peter,Ojo,peter.ojo8232@yabatech.edu.ng,+1-825-449-5021x31052,2024/2025,1st Semester,EEC 411,Control Systems,3,59,20,46,66,B,3.25
F/HN/23/3518232,Electrical Engineering,HND2,Female,23,Bayelsa,Peter,Ojo,peter.ojo8232@yabatech.edu.ng,+1-825-449-5021x31052,2024/2025,1st Semester,EEC 415,Power Systems,3,80,20,48,68,B,3.25
P/ND/23/3418302,Mechanical Engineering,ND2,Male,25,Anambra,Daniel,Nnamani,daniel.nnamani8302@yabatech.edu.ng,852.619.3929x382,2024/2025,1st Semester,MEC 201,Fluid Mechanics,3,89,30,70,100,A,4.0
P/ND/23/3418302,Mechanical Engineering,ND2,Male,25,Anambra,Daniel,Nnamani,daniel.nnamani8302@yabatech.edu.ng,852.619.3929x382,2024/2025,1st Semester,MEC 205,Machine Tools,3,81,29,68,97,A,4.0
F/HN/23/3918027,Mass Communication,HND2,Male,19,Bauchi,Cornelius,Uche,cornelius.uche8027@yabatech.edu.ng,4947122197,2024/2025,1st Semester,MAC 411,Media Law & Ethics,3,44,5,12,17,F,0.0
F/HN/23/3918027,Mass Communication,HND2,Male,19,Bauchi,Cornelius,Uche,cornelius.uche8027@yabatech.edu.ng,4947122197,2024/2025,1st Semester,MAC 413,Documentary Production,4,62,8,19,27,F,0.0
F/HN/23/3216862,Computer Science,HND1,Male,19,Osun,Faith,Oyekan,faith.oyekan6862@yabatech.edu.ng,+1-333-730-2810x895,2024/2025,1st Semester,COM 311,Operating Systems I,3,89,26,60,86,A,4.0
F/HN/23/3216862,Computer Science,HND1,Male,19,Osun,Faith,Oyekan,faith.oyekan6862@yabatech.edu.ng,+1-333-730-2810x895,2024/2025,1st Semester,COM 313,C++ Programming,4,61,25,60,85,A,4.0
F/HN/23/3216862,Computer Science,HND1,Male,19,Osun,Faith,Oyekan,faith.oyekan6862@yabatech.edu.ng,+1-333-730-2810x895,2024/2025,1st Semester,COM 315,Python Programming,3,71,24,57,81,A,4.0
F/HN/23/3216862,Computer Science,HND1,Male,19,Osun,Faith,Oyekan,faith.oyekan6862@yabatech.edu.ng,+1-333-730-2810x895,2024/2025,1st Semester,STA 311,Operations Research,3,100,20,48,68,B,3.25
F/ND/23/3611915,Accountancy,ND1,Female,29,Kano,Victoria,Chukwu,victoria.chukwu1915@yabatech.edu.ng,831.538.6840x8594,2024/2025,1st Semester,ACC 111,Financial Accounting I,4,61,29,69,98,A,4.0
F/ND/23/3611915,Accountancy,ND1,Female,29,Kano,Victoria,Chukwu,victoria.chukwu1915@yabatech.edu.ng,831.538.6840x8594,2024/2025,1st Semester,ACC 113,Taxation I,3,90,27,64,91,A,4.0
P/ND/23/3914477,Mass Communication,ND1,Female,24,Edo,Mary,Olawale,mary.olawale4477@yabatech.edu.ng,394.980.0967,2024/2025,1st Semester,MAC 101,Intro to Mass Comm,3,72,23,55,78,A,4.0
P/ND/23/3914477,Mass Communication,ND1,Female,24,Edo,Mary,Olawale,mary.olawale4477@yabatech.edu.ng,394.980.0967,2024/2025,1st Semester,MAC 115,News Writing,3,65,26,61,87,A,4.0
P/ND/23/3914477,Mass Communication,ND1,Female,24,Edo,Mary,Olawale,mary.olawale4477@yabatech.edu.ng,394.980.0967,2024/2025,1st Semester,GNS 101,Use of English I,2,73,24,57,81,A,4.0
F/ND/23/3610000,Accountancy,ND1,Male,28,Ogun,Emmanuel,Nnamani,emmanuel.nnamani0@yabatech.edu.ng,791.763.2119x2963,2024/2025,1st Semester,ACC 111,Financial Accounting I,4,66,15,37,52,CD,2.5
F/ND/23/3610000,Accountancy,ND1,Male,28,Ogun,Emmanuel,Nnamani,emmanuel.nnamani0@yabatech.edu.ng,791.763.2119x2963,2024/2025,1st Semester,ACC 113,Taxation I,3,54,12,28,40,E,2.0
F/ND/23/3913411,Mass Communication,ND2,Female,20,Sokoto,Emmanuel,Ibrahim,emmanuel.ibrahim3411@yabatech.edu.ng,(717)596-5103x917,2024/2025,1st Semester,MAC 201,Investigative Reporting,3,46,0,0,0,F,0.0
F/ND/23/3913411,Mass Communication,ND2,Female,20,Sokoto,Emmanuel,Ibrahim,emmanuel.ibrahim3411@yabatech.edu.ng,(717)596-5103x917,2024/2025,1st Semester,MAC 212,Editing and Graphics,3,44,6,14,20,F,0.0
F/ND/23/3913411,Mass Communication,ND2,Female,20,Sokoto,Emmanuel,Ibrahim,emmanuel.ibrahim3411@yabatech.edu.ng,(717)596-5103x917,2024/2025,1st Semester,GNS 201,Use of English II,2,55,11,27,38,F,0.0
P/HN/23/3913255,Mass Communication,HND2,Female,26,Rivers,Daniel,Adeyemi,daniel.adeyemi3255@yabatech.edu.ng,001-469-608-6826x1261,2024/2025,1st Semester,MAC 411,Media Law & Ethics,3,30,9,21,30,F,0.0
P/HN/23/3913255,Mass Communication,HND2,Female,26,Rivers,Daniel,Adeyemi,daniel.adeyemi3255@yabatech.edu.ng,001-469-608-6826x1261,2024/2025,1st Semester,MAC 413,Documentary Production,4,50,12,28,40,E,2.0
P/ND/23/3413215,Mechanical Engineering,ND1,Female,16,Ebonyi,Daniel,Uche,daniel.uche3215@yabatech.edu.ng,+1-527-689-2223x5569,2024/2025,1st Semester,MEC 101,Technical Drawing,2,87,30,70,100,A,4.0
P/ND/23/3413215,Mechanical Engineering,ND1,Female,16,Ebonyi,Daniel,Uche,daniel.uche3215@yabatech.edu.ng,+1-527-689-2223x5569,2024/2025,1st Semester,MEC 103,Thermodynamics,2,80,29,69,98,A,4.0
P/HN/23/3518590,Electrical Engineering,HND1,Female,17,Bauchi,Joy,Abiola,joy.abiola8590@yabatech.edu.ng,(848)718-3516,2024/2025,1st Semester,EEC 311,Engineering Maths III,3,97,24,56,80,A,4.0
P/HN/23/3518590,Electrical Engineering,HND1,Female,17,Bauchi,Joy,Abiola,joy.abiola8590@yabatech.edu.ng,(848)718-3516,2024/2025,1st Semester,EEC 313,Electrical Circuit Theory,3,69,18,43,61,BC,3.0
P/HN/23/3417836,Mechanical Engineering,HND1,Female,24,Imo,James,Oshodi,james.oshodi7836@yabatech.edu.ng,(592)989-7201,2024/2025,1st Semester,MEC 301,Strength of Materials,3,87,26,62,88,A,4.0
P/HN/23/3417836,Mechanical Engineering,HND1,Female,24,Imo,James,Oshodi,james.oshodi7836@yabatech.edu.ng,(592)989-7201,2024/2025,1st Semester,MEC 305,Auto Technology,3,69,25,60,85,A,4.0
P/ND/23/3621819,Business Administration,ND2,Male,16,Abia,Patience,Ibrahim,patience.ibrahim1819@yabatech.edu.ng,9436942541,2024/2025,1st Semester,BAM 211,Principles of Management,3,85,18,43,61,BC,3.0
P/ND/23/3621819,Business Administration,ND2,Male,16,Abia,Patience,Ibrahim,patience.ibrahim1819@yabatech.edu.ng,9436942541,2024/2025,1st Semester,ACC 211,Financial Accounting,3,73,21,49,70,AB,3.5
F/HN/23/3510076,Electrical Engineering,HND2,Female,16,Edo,Blessing,Okonkwo,blessing.okonkwo76@yabatech.edu.ng,5864452954,2024/2025,1st Semester,EEC 411,Control Systems,3,85,28,66,94,A,4.0
F/HN/23/3510076,Electrical Engineering,HND2,Female,16,Edo,Blessing,Okonkwo,blessing.okonkwo76@yabatech.edu.ng,5864452954,2024/2025,1st Semester,EEC 415,Power Systems,3,78,30,70,100,A,4.0
F/ND/23/3512394,Electrical Engineering,ND1,Female,20,Sokoto,Gabriel,Uche,gabriel.uche2394@yabatech.edu.ng,+1-500-723-3578x3831,2024/2025,1st Semester,EEC 115,Electrical Graphics,2,95,20,48,68,B,3.25
F/ND/23/3512394,Electrical Engineering,ND1,Female,20,Sokoto,Gabriel,Uche,gabriel.uche2394@yabatech.edu.ng,+1-500-723-3578x3831,2024/2025,1st Semester,EEC 111,Electrical Science,3,61,19,46,65,B,3.25
F/ND/23/3512394,Electrical Engineering,ND1,Female,20,Sokoto,Gabriel,Uche,gabriel.uche2394@yabatech.edu.ng,+1-500-723-3578x3831,2024/2025,1st Semester,MEC 112,Mechanical Workshop,2,86,16,37,53,CD,2.5
F/ND/23/3717220,Science Lab Tech,ND1,Female,19,Anambra,Juliet,Ekwueme,juliet.ekwueme7220@yabatech.edu.ng,+1-736-432-4676,2024/2025,1st Semester,STB 111,General Biology,3,81,21,50,71,AB,3.5
F/ND/23/3717220,Science Lab Tech,ND1,Female,19,Anambra,Juliet,Ekwueme,juliet.ekwueme7220@yabatech.edu.ng,+1-736-432-4676,2024/2025,1st Semester,STC 112,General Chemistry,3,55,24,56,80,A,4.0
F/ND/23/3717220,Science Lab Tech,ND1,Female,19,Anambra,Juliet,Ekwueme,juliet.ekwueme7220@yabatech.edu.ng,+1-736-432-4676,2024/2025,1st Semester,MTH 111,Logic & Linear Algebra,2,74,20,46,66,B,3.25
F/ND/23/3717220,Science Lab Tech,ND1,Female,19,Anambra,Juliet,Ekwueme,juliet.ekwueme7220@yabatech.edu.ng,+1-736-432-4676,2024/2025,1st Semester,GLT 111,General Lab Techniques,4,73,22,51,73,AB,3.5
P/ND/23/3713919,Science Lab Tech,ND2,Male,27,Taraba,Faith,Ogunleye,faith.ogunleye3919@yabatech.edu.ng,5333421873,2024/2025,1st Semester,STB 211,Microbiology,3,56,25,58,83,A,4.0
P/ND/23/3713919,Science Lab Tech,ND2,Male,27,Taraba,Faith,Ogunleye,faith.ogunleye3919@yabatech.edu.ng,5333421873,2024/2025,1st Semester,STC 212,Organic Chemistry,3,100,27,63,90,A,4.0
P/ND/23/3713919,Science Lab Tech,ND2,Male,27,Taraba,Faith,Ogunleye,faith.ogunleye3919@yabatech.edu.ng,5333421873,2024/2025,1st Semester,GLT 211,Instrumentation,3,72,28,66,94,A,4.0
P/ND/23/3713919,Science Lab Tech,ND2,Male,27,Taraba,Faith,Ogunleye,faith.ogunleye3919@yabatech.edu.ng,5333421873,2024/2025,1st Semester,GNS 201,Use of English II,2,96,27,64,91,A,4.0
P/ND/23/3219160,Computer Science,ND2,Female,28,Kwara,Benjamin,Okonkwo,benjamin.okonkwo9160@yabatech.edu.ng,(421)718-5174x6041,2024/2025,1st Semester,COM 211,Computer Programming II,4,78,20,47,67,B,3.25
P/ND/23/3219160,Computer Science,ND2,Female,28,Kwara,Benjamin,Okonkwo,benjamin.okonkwo9160@yabatech.edu.ng,(421)718-5174x6041,2024/2025,1st Semester,COM 212,Intro to Systems Programming,3,100,19,45,64,BC,3.0
P/ND/23/3219160,Computer Science,ND2,Female,28,Kwara,Benjamin,Okonkwo,benjamin.okonkwo9160@yabatech.edu.ng,(421)718-5174x6041,2024/2025,1st Semester,COM 214,File Organization,2,62,19,44,63,BC,3.0
P/ND/23/3219160,Computer Science,ND2,Female,28,Kwara,Benjamin,Okonkwo,benjamin.okonkwo9160@yabatech.edu.ng,(421)718-5174x6041,2024/2025,1st Semester,GNS 201,Use of English II,2,55,18,43,61,BC,3.0
F/HN/23/3211347,Computer Science,HND2,Female,23,Bayelsa,Sarah,Chukwu,sarah.chukwu1347@yabatech.edu.ng,350.409.5694x62669,2024/2025,1st Semester,COM 412,Computer Graphics,3,85,29,69,98,A,4.0
F/HN/23/3211347,Computer Science,HND2,Female,23,Bayelsa,Sarah,Chukwu,sarah.chukwu1347@yabatech.edu.ng,350.409.5694x62669,2024/2025,1st Semester,COM 413,Project Management,3,77,26,60,86,A,4.0
F/HN/23/3211347,Computer Science,HND2,Female,23,Bayelsa,Sarah,Chukwu,sarah.chukwu1347@yabatech.edu.ng,350.409.5694x62669,2024/2025,1st Semester,COM 415,Artificial Intelligence,4,73,30,70,100,A,4.0
F/HN/23/3211347,Computer Science,HND2,Female,23,Bayelsa,Sarah,Chukwu,sarah.chukwu1347@yabatech.edu.ng,350.409.5694x62669,2024/2025,1st Semester,GNS 401,Comm. in English,2,60,29,69,98,A,4.0
P/ND/23/3214998,Computer Science,ND1,Female,29,Abia,Mary,Balogun,mary.balogun4998@yabatech.edu.ng,+1-303-383-4654x60228,2024/2025,1st Semester,COM 101,Intro to Computing,4,60,12,29,41,E,2.0
P/ND/23/3214998,Computer Science,ND1,Female,29,Abia,Mary,Balogun,mary.balogun4998@yabatech.edu.ng,+1-303-383-4654x60228,2024/2025,1st Semester,COM 113,Intro to Programming,4,55,8,20,28,F,0.0
